G_Assignment_Layered.R_Assignment_LCW.Grouping_Greedy,19.964,0.357291
G_Assignment_Layered.R_Assignment_LCW.Grouping_Random,23.2461,0.358221
G_Assignment_Layered.R_Assignment_LSP.Grouping_Greedy,18.4371,0.402938
G_Assignment_Layered.R_Assignment_LSP.Grouping_Random,20.4898,0.125259
G_Assignment_Layered.R_Assignment_Random.Grouping_Greedy,22.416,0.194986
G_Assignment_Layered.R_Assignment_Random.Grouping_Random,28.7348,0.29408
G_Assignment_Random.R_Assignment_LCW.Grouping_Greedy,11.0882,0.698865
G_Assignment_Random.R_Assignment_LCW.Grouping_Random,12.4118,0.614862
G_Assignment_Random.R_Assignment_LSP.Grouping_Greedy,9.89413,0.381934
G_Assignment_Random.R_Assignment_LSP.Grouping_Random,12.1954,0.195441
G_Assignment_Random.R_Assignment_Random.Grouping_Greedy,12.1472,0.452108
G_Assignment_Random.R_Assignment_Random.Grouping_Random,15.0398,0.378254
G_Assignment_Simple.R_Assignment_LCW.Grouping_Greedy,17.732,0.340625
G_Assignment_Simple.R_Assignment_LCW.Grouping_Random,21.2323,0.229437
G_Assignment_Simple.R_Assignment_LSP.Grouping_Greedy,17.4074,0.00385817
G_Assignment_Simple.R_Assignment_LSP.Grouping_Random,21.0458,0.272903
G_Assignment_Simple.R_Assignment_Random.Grouping_Greedy,19.0737,0.223782
G_Assignment_Simple.R_Assignment_Random.Grouping_Random,29.7588,0.0781161
R_Assignment_LCW.G_Assignment_Layered.Grouping_Greedy,16.4052,0.217536
R_Assignment_LCW.G_Assignment_Layered.Grouping_Random,23.2456,0.258975
R_Assignment_LCW.G_Assignment_Random.Grouping_Greedy,16.2326,0.246129
R_Assignment_LCW.G_Assignment_Random.Grouping_Random,21.4377,0.650031
R_Assignment_LCW.G_Assignment_Simple.Grouping_Greedy,16.4069,0.234136
R_Assignment_LCW.G_Assignment_Simple.Grouping_Random,24.0755,0.664076
R_Assignment_LSP.G_Assignment_Layered.Grouping_Greedy,19.2189,0.463067
R_Assignment_LSP.G_Assignment_Layered.Grouping_Random,19.4067,0.144844
R_Assignment_LSP.G_Assignment_Random.Grouping_Greedy,12.3586,0.0853442
R_Assignment_LSP.G_Assignment_Random.Grouping_Random,13.1251,0.209519
R_Assignment_LSP.G_Assignment_Simple.Grouping_Greedy,14.2935,0.0646742
R_Assignment_LSP.G_Assignment_Simple.Grouping_Random,16.3912,0.144844
R_Assignment_Random.G_Assignment_Layered.Grouping_Greedy,23.9767,0.826469
R_Assignment_Random.G_Assignment_Layered.Grouping_Random,22.7315,0.349613
R_Assignment_Random.G_Assignment_Random.Grouping_Greedy,16.8982,0.626213
R_Assignment_Random.G_Assignment_Random.Grouping_Random,16.4867,0.512155
R_Assignment_Random.G_Assignment_Simple.Grouping_Greedy,17.0441,0.643217
R_Assignment_Random.G_Assignment_Simple.Grouping_Random,27.8095,0.295941
