G_Assignment_Layered.R_Assignment_LCW.Grouping_Greedy,8.62919,0.00449907
G_Assignment_Layered.R_Assignment_LCW.Grouping_Random,8.52811,0.000271085
G_Assignment_Layered.R_Assignment_LSP.Grouping_Greedy,7.01886,0.0388951
G_Assignment_Layered.R_Assignment_LSP.Grouping_Random,7.01729,0.0416896
G_Assignment_Layered.R_Assignment_Random.Grouping_Greedy,7.75088,0.0197778
G_Assignment_Layered.R_Assignment_Random.Grouping_Random,7.65883,0.027112
G_Assignment_Random.R_Assignment_LCW.Grouping_Greedy,8.62866,0.00432051
G_Assignment_Random.R_Assignment_LCW.Grouping_Random,8.56248,0.0030013
G_Assignment_Random.R_Assignment_LSP.Grouping_Greedy,7.9368,0.00178158
G_Assignment_Random.R_Assignment_LSP.Grouping_Random,7.82125,0.00534298
G_Assignment_Random.R_Assignment_Random.Grouping_Greedy,8.34534,0.003934
G_Assignment_Random.R_Assignment_Random.Grouping_Random,8.22886,0.00113506
G_Assignment_Simple.R_Assignment_LCW.Grouping_Greedy,8.19011,0.00486948
G_Assignment_Simple.R_Assignment_LCW.Grouping_Random,8.22272,0.00986485
G_Assignment_Simple.R_Assignment_LSP.Grouping_Greedy,6.90715,0.00154516
G_Assignment_Simple.R_Assignment_LSP.Grouping_Random,6.9449,0.0016551
G_Assignment_Simple.R_Assignment_Random.Grouping_Greedy,7.50895,0.00668947
G_Assignment_Simple.R_Assignment_Random.Grouping_Random,7.53005,0.0033345
R_Assignment_LCW.G_Assignment_Layered.Grouping_Greedy,9.25139,0.00603779
R_Assignment_LCW.G_Assignment_Layered.Grouping_Random,9.22163,0.00595201
R_Assignment_LCW.G_Assignment_Random.Grouping_Greedy,9.27889,0.0145397
R_Assignment_LCW.G_Assignment_Random.Grouping_Random,9.20853,0.00829614
R_Assignment_LCW.G_Assignment_Simple.Grouping_Greedy,9.31627,0.0197407
R_Assignment_LCW.G_Assignment_Simple.Grouping_Random,9.26708,0.0148626
R_Assignment_LSP.G_Assignment_Layered.Grouping_Greedy,6.58003,0.00110941
R_Assignment_LSP.G_Assignment_Layered.Grouping_Random,6.62684,0.000191238
R_Assignment_LSP.G_Assignment_Random.Grouping_Greedy,6.58642,0.0031656
R_Assignment_LSP.G_Assignment_Random.Grouping_Random,6.57677,0.00266811
R_Assignment_LSP.G_Assignment_Simple.Grouping_Greedy,6.52003,0.000468321
R_Assignment_LSP.G_Assignment_Simple.Grouping_Random,6.6055,0.00142385
R_Assignment_Random.G_Assignment_Layered.Grouping_Greedy,8.21975,0.0184787
R_Assignment_Random.G_Assignment_Layered.Grouping_Random,8.11033,0.00448672
R_Assignment_Random.G_Assignment_Random.Grouping_Greedy,8.15914,0.00156668
R_Assignment_Random.G_Assignment_Random.Grouping_Random,8.10743,0.0104833
R_Assignment_Random.G_Assignment_Simple.Grouping_Greedy,8.08541,0.00328619
R_Assignment_Random.G_Assignment_Simple.Grouping_Random,8.09728,0.00759922
