G_Assignment_Layered.R_Assignment_LCW.Grouping_Greedy,10,10,10,10,10,9,10,9,10,10,9,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,9,9,10,10,10,10,10,10,10,9,10,10,10,10,10,10,9,10,9,9,10,10,10,10,10,10,10,10,10,10,10,9,9,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,
G_Assignment_Layered.R_Assignment_LSP.Grouping_Greedy,10,10,10,10,10,9,10,9,10,10,9,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,9,9,10,10,10,10,10,10,10,9,10,10,10,10,10,10,9,10,9,9,10,10,10,10,10,10,10,10,10,10,10,9,9,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,
G_Assignment_Simple.R_Assignment_LCW.Grouping_Greedy,9,9,10,9,9,9,9,9,9,10,10,10,9,10,10,9,10,9,9,10,9,9,9,9,10,10,9,10,10,9,10,10,10,9,9,10,9,9,9,9,10,9,9,10,10,9,9,9,10,9,10,9,9,10,10,9,10,10,9,10,9,9,9,9,10,9,10,9,10,10,9,9,9,10,9,10,10,9,9,9,10,10,9,9,9,9,9,9,9,9,10,10,10,9,10,10,9,9,10,10,
G_Assignment_Simple.R_Assignment_LSP.Grouping_Greedy,9,9,10,9,9,9,9,9,9,10,10,10,9,10,10,9,10,9,9,10,9,9,9,9,10,10,9,10,10,9,10,10,10,9,9,10,9,9,9,9,10,9,9,10,10,9,9,9,10,9,10,9,9,10,10,9,10,10,9,10,9,9,9,9,10,9,10,9,10,10,9,9,9,10,9,10,10,9,9,9,10,10,9,9,9,9,9,9,9,9,10,10,10,9,10,10,9,9,10,10,
R_Assignment_LCW.G_Assignment_Layered.Grouping_Greedy,10,9,9,9,9,9,9,9,10,9,9,9,9,9,10,9,9,9,9,10,9,10,10,9,10,9,9,9,9,10,9,9,10,9,9,9,9,9,9,9,9,9,9,10,9,9,9,9,9,9,9,10,9,9,10,9,10,9,9,9,8,9,9,9,9,10,9,9,9,10,10,9,10,9,9,9,10,9,9,10,10,9,9,8,9,9,9,10,10,9,9,10,10,9,9,9,9,9,10,9,
R_Assignment_LCW.G_Assignment_Simple.Grouping_Greedy,9,8,9,9,9,9,8,9,8,9,9,8,9,8,9,9,8,9,8,9,9,8,9,9,9,8,9,9,8,8,9,8,8,9,9,9,9,8,8,9,9,8,8,9,8,9,8,8,8,8,9,9,8,8,8,8,9,9,8,8,7,8,8,8,8,7,9,9,8,9,8,7,10,9,8,8,9,9,9,9,9,8,8,8,8,8,9,9,8,7,8,9,9,9,7,8,9,8,9,9,
R_Assignment_LSP.G_Assignment_Layered.Grouping_Greedy,10,10,10,9,9,9,10,9,10,10,9,10,10,10,10,10,10,9,9,9,10,10,10,10,9,10,9,10,10,9,10,10,10,9,9,10,9,10,10,10,10,10,10,10,10,10,9,10,10,9,10,9,9,10,9,10,10,9,10,9,9,9,10,9,9,9,9,10,10,10,10,10,9,10,10,9,9,9,10,10,10,10,9,9,10,10,9,9,10,9,10,10,10,10,10,10,10,9,10,9,
R_Assignment_LSP.G_Assignment_Simple.Grouping_Greedy,9,9,9,9,9,9,8,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,9,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,9,9,9,9,9,9,9,9,9,9,8,8,9,9,9,9,9,8,9,9,9,9,9,9,9,9,9,9,9,9,8,9,8,9,9,9,9,8,9,9,9,10,9,9,9,9,9,9,9,9,9,8,9,8,9,9,
