G_Assignment_Layered.R_Assignment_LCW.Grouping_Greedy,49,49,49,49,49,49,49,49,48,49,49,49,49,49,49,50,49,49,49,49,49,48,49,49,49,49,49,49,49,49,49,50,48,49,49,49,49,49,49,48,49,49,48,49,49,49,49,49,49,49,49,49,49,49,49,49,49,48,49,48,49,49,49,48,49,48,49,48,49,49,49,49,49,48,49,49,49,49,49,49,49,49,49,49,49,48,49,49,49,49,49,49,48,48,49,49,48,49,49,49,
G_Assignment_Layered.R_Assignment_LSP.Grouping_Greedy,49,49,49,49,49,49,49,49,48,49,49,49,49,49,49,50,49,49,49,49,49,48,49,49,49,49,49,49,49,49,49,50,48,49,49,49,49,49,49,48,49,49,48,49,49,49,49,49,49,49,49,49,49,49,49,49,49,48,49,48,49,49,49,48,49,48,49,48,49,49,49,49,49,48,49,49,49,49,49,49,49,49,49,49,49,48,49,49,49,49,49,49,48,48,49,49,48,49,49,49,
G_Assignment_Simple.R_Assignment_LCW.Grouping_Greedy,48,49,48,48,48,49,48,49,48,48,49,48,48,49,49,48,48,48,49,49,49,49,49,49,48,48,49,48,48,48,48,48,48,48,48,49,48,49,49,49,48,47,48,48,49,49,48,49,49,49,49,49,49,48,48,49,48,49,48,48,48,49,48,49,48,49,48,48,49,49,49,48,49,48,48,49,49,48,48,49,48,49,49,49,49,48,49,48,48,48,48,48,48,48,48,48,48,49,48,49,
G_Assignment_Simple.R_Assignment_LSP.Grouping_Greedy,48,49,48,48,48,49,48,49,48,48,49,48,48,49,49,48,48,48,49,49,49,49,49,49,48,48,49,48,48,48,48,48,48,48,48,49,48,49,49,49,48,47,48,48,49,49,48,49,49,49,49,49,49,48,48,49,48,49,48,48,48,49,48,49,48,49,48,48,49,49,49,48,49,48,48,49,49,48,48,49,48,49,49,49,49,48,49,48,48,48,48,48,48,48,48,48,48,49,48,49,
R_Assignment_LCW.G_Assignment_Layered.Grouping_Greedy,48,47,47,48,47,48,48,47,47,47,48,47,48,48,48,48,47,48,47,49,47,48,49,47,48,48,48,47,47,47,48,48,47,48,46,49,48,48,48,49,49,47,46,47,47,48,48,47,47,47,48,48,47,49,48,48,47,47,47,48,48,48,48,48,49,48,47,48,47,48,48,47,48,48,48,49,48,47,48,48,48,47,48,47,47,48,48,47,49,49,48,48,48,48,48,48,47,48,48,48,
R_Assignment_LCW.G_Assignment_Simple.Grouping_Greedy,47,47,46,46,47,48,47,46,47,46,46,47,47,47,46,47,46,45,46,46,47,47,47,47,47,46,47,46,47,45,47,47,47,48,46,47,46,47,47,48,47,47,46,45,46,46,48,47,47,46,48,47,46,47,48,46,47,46,46,46,47,47,47,47,48,46,47,47,47,46,48,46,48,47,46,46,48,46,47,47,46,46,48,46,47,47,47,46,48,47,48,46,46,47,48,46,45,48,47,47,
R_Assignment_LSP.G_Assignment_Layered.Grouping_Greedy,48,48,48,48,48,48,48,48,48,49,49,48,49,48,49,48,48,47,48,48,47,48,48,48,49,48,48,48,49,48,48,47,49,49,48,48,48,49,48,48,48,48,49,48,48,48,49,48,48,48,49,48,49,48,48,48,49,48,48,48,48,49,49,48,48,47,48,48,48,48,47,47,48,48,48,49,48,48,48,49,48,47,48,49,48,48,49,48,49,48,48,49,48,47,49,48,47,49,49,47,
R_Assignment_LSP.G_Assignment_Simple.Grouping_Greedy,46,46,47,47,47,47,46,46,46,47,48,47,48,46,46,47,47,46,46,48,46,47,47,46,48,47,47,47,48,47,46,47,47,47,47,47,47,47,46,46,46,46,48,46,46,46,47,47,46,47,47,47,48,47,47,47,48,46,47,47,47,47,48,46,47,45,48,47,47,47,46,46,48,47,46,47,46,47,47,47,46,45,47,47,47,46,48,47,48,47,47,47,48,47,48,47,46,48,47,46,
