G_Assignment_Layered.R_Assignment_LCW.Grouping_Greedy,9,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,9,9,9,9,8,9,8,
G_Assignment_Layered.R_Assignment_LSP.Grouping_Greedy,9,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,9,9,9,9,8,9,8,
G_Assignment_Simple.R_Assignment_LCW.Grouping_Greedy,8,8,9,9,9,9,9,9,9,8,9,9,9,9,9,9,9,9,8,9,9,9,9,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,8,9,8,9,9,9,9,9,8,8,9,9,9,9,9,9,8,9,8,9,9,9,9,9,9,9,8,9,9,9,9,8,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,8,8,8,
G_Assignment_Simple.R_Assignment_LSP.Grouping_Greedy,8,8,9,9,9,9,9,9,9,8,9,9,9,9,9,9,9,9,8,9,9,9,9,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,8,9,8,9,9,9,9,9,8,8,9,9,9,9,9,9,8,9,8,9,9,9,9,9,9,9,8,9,9,9,9,8,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,8,8,8,
R_Assignment_LCW.G_Assignment_Layered.Grouping_Greedy,8,8,8,8,8,7,8,7,8,7,7,7,8,8,7,8,8,8,8,8,6,8,8,7,8,8,8,9,9,7,7,8,8,8,6,8,8,8,7,8,7,8,7,7,8,8,7,8,8,7,8,7,7,7,7,8,8,8,8,8,8,8,7,8,8,7,8,8,7,8,8,8,8,7,7,8,7,8,9,8,9,8,7,8,8,8,8,7,8,8,9,8,8,7,8,8,8,8,7,8,
R_Assignment_LCW.G_Assignment_Simple.Grouping_Greedy,8,8,8,8,7,7,8,7,8,7,6,7,8,8,7,8,8,7,8,8,6,8,8,7,8,6,7,8,9,7,7,8,8,8,6,7,7,8,7,8,7,7,7,7,8,8,7,7,8,7,7,7,7,6,7,8,8,8,7,8,7,8,7,7,7,7,7,7,7,8,7,7,8,6,7,8,7,7,8,7,7,7,7,8,8,8,7,7,6,7,9,7,8,7,8,6,8,8,7,7,
R_Assignment_LSP.G_Assignment_Layered.Grouping_Greedy,8,8,8,8,9,8,9,9,8,7,9,8,8,8,9,8,8,8,8,8,8,9,8,7,8,7,8,9,8,9,8,9,8,9,9,9,9,8,8,8,9,8,8,8,9,8,8,9,8,8,8,8,8,9,9,9,8,9,8,9,8,9,8,8,8,7,8,8,8,8,8,8,9,9,8,9,9,8,9,8,9,8,8,8,9,8,8,7,7,8,9,7,8,9,8,7,8,8,9,7,
R_Assignment_LSP.G_Assignment_Simple.Grouping_Greedy,7,7,8,8,8,8,9,8,8,7,8,8,8,7,7,7,8,8,8,8,8,8,7,7,8,7,7,7,7,7,8,9,7,8,8,8,8,8,8,8,8,7,8,8,9,7,8,7,8,7,7,8,8,8,8,9,8,8,8,8,7,8,8,8,8,7,8,8,7,7,8,8,8,8,8,7,7,8,9,8,7,8,7,8,9,8,8,7,6,8,8,7,7,8,7,7,7,8,8,7,
