50,0.9398,0.18
100,0.9426,0.446
150,0.944733,0.538667
200,0.9443,0.595
250,0.944,0.6184
300,0.944267,0.662667
350,0.944686,0.713714
400,0.9449,0.744
450,0.944444,0.775111
500,0.94476,0.79
