50,0.7764,0.044
100,0.7809,0.386
150,0.782667,0.441333
200,0.7828,0.488
250,0.78232,0.5384
300,0.782633,0.567333
350,0.782829,0.596571
400,0.7834,0.6345
450,0.782578,0.646667
500,0.78362,0.6604
