50,0.8354,0
100,0.784,0
150,0.781,0.168
200,0.78495,0.368
250,0.7812,0.32
300,0.782767,0.316
350,0.785886,0.4
400,0.78295,0.408
450,0.784156,0.422222
500,0.78438,0.4608
