50,0.9398,0.488
100,0.9426,0.596
150,0.944733,0.694667
200,0.9443,0.764
250,0.944,0.7948
300,0.944267,0.816333
350,0.944686,0.832286
400,0.9449,0.841
450,0.944444,0.850667
500,0.94476,0.8582
