50,0.837,0
100,0.7809,0.012
150,0.782667,0.336
200,0.7828,0.396
250,0.78232,0.392
300,0.782633,0.430667
350,0.782829,0.448
400,0.7834,0.47
450,0.782578,0.469333
500,0.78362,0.4952
