50,0.7764,0.044
100,0.7809,0.386
150,0.782667,0.441333
200,0.7828,0.491
250,0.78232,0.5528
300,0.782633,0.573333
350,0.782829,0.601714
400,0.7834,0.638
450,0.782578,0.651556
500,0.78362,0.6652
