50,0.9398,0
100,0.9426,0.448
150,0.944733,0.546667
200,0.9443,0.632
250,0.944,0.6608
300,0.944267,0.686667
350,0.944686,0.702857
400,0.9449,0.718
450,0.944444,0.739556
500,0.94476,0.7664
