50,0.784,0.288
100,0.784,0.432
150,0.781,0.516667
200,0.78495,0.568
250,0.7812,0.6028
300,0.782767,0.637667
350,0.785886,0.662857
400,0.78295,0.67675
450,0.784156,0.692222
500,0.78438,0.6956
