50,0.7764,0.386
100,0.7809,0.507
150,0.782667,0.58
200,0.7828,0.6405
250,0.78232,0.666
300,0.782633,0.686667
350,0.782829,0.698286
400,0.7834,0.71075
450,0.782578,0.716444
500,0.78362,0.7224
