50,0.9398,0.392
100,0.9426,0.604
150,0.944733,0.669333
200,0.9443,0.697
250,0.944,0.736
300,0.944267,0.784667
350,0.944686,0.809714
400,0.9449,0.8265
450,0.944444,0.829778
500,0.94476,0.8408
