50,0.7764,0.386
100,0.7809,0.513
150,0.782667,0.584667
200,0.7828,0.6425
250,0.78232,0.6732
300,0.782633,0.690667
350,0.782829,0.705143
400,0.7834,0.71475
450,0.782578,0.720667
500,0.78362,0.7254
