0.009,0.003,0.014,0.008,0.013,0.01,0.009,0.048,0.111,
0.006,0.005,0.014,0.006,0.006,0.008,0.006,0.023,0.058,
0.007,0.005,0.009,0.007,0.007,0.002,0.015,0.02,0.042,
0.005,0.006,0.008,0.008,0.01,0.005,0.006,0.011,0.023,
