0,0.124907,0.114132,0.10004,0.131147,0.100376,0.0887153,0.0838242,0.0835673,
0,0.295637,0.237971,0.219021,0.258664,0.217566,0.157315,0.153028,0.155255,
0,0.485927,0.342446,0.321212,0.385102,0.308841,0.263964,0.26425,0.25952,
0,0.621252,0.439243,0.384041,0.4792,0.371965,0.258858,0.258937,0.258119,
