0.0833727,0.0772269,0.108885,0.0833727,0.0994987,0.0890842,0.0994987,0.164973,
0.113274,0.0994987,0.11749,0.0772269,0.0705337,0.0890842,0.0994987,0.108885,
0.0890842,0.0833727,0.0772269,0.108885,0.108885,0.0890842,0.0944405,0.125475,
0.0833727,0.0772269,0.132951,0.0631189,0.108885,0.0631189,0.11749,0.136525,
