1,1.45224,1.40481,1.16975,1.31449,1.1657,1.07305,1.05966,1.05745,
1,2.1782,1.93131,1.47828,1.6699,1.46746,1.28354,1.25252,1.25156,
1,2.83581,2.36875,1.76432,2.00552,1.75325,1.38535,1.3647,1.35852,
1,3.32982,2.7722,1.94448,2.33223,1.92792,1.55109,1.52862,1.52431,
