0,0.0337514,0.0322478,0.0277349,0.0268208,0.0268255,0.0205442,0.020525,0.0206282,
0,0.0872151,0.0812069,0.0724438,0.066578,0.0699658,0.0453901,0.0434161,0.043655,
0,0.127938,0.137656,0.118708,0.109562,0.116344,0.0713651,0.0691562,0.0675607,
0,0.178246,0.199296,0.160676,0.148247,0.156936,0.102013,0.0981246,0.09617,
