50,0.7808,0.012
100,0.7773,0.208
150,0.777467,0.278667
200,0.77065,0.31
250,0.77604,0.356
300,0.7785,0.422667
350,0.7744,0.467429
400,0.77545,0.5075
450,0.774711,0.550667
500,0.77374,0.568
