50,0.995,0.8
100,0.9957,0.804
150,0.996133,0.906667
200,0.9962,0.899
250,0.9962,0.9472
300,0.996067,0.933333
350,0.996029,0.949714
400,0.996125,0.95
450,0.9962,0.957778
500,0.9964,0.9596
