50,0.995,0
100,0.9957,0.088
150,0.996133,0.365333
200,0.9962,0.42
250,0.9962,0.456
300,0.996067,0.446667
350,0.996029,0.524571
400,0.996125,0.532
450,0.9962,0.570667
500,0.9964,0.6232
