50,0.9532,0.4
100,0.9521,0.548
150,0.952133,0.64
200,0.9531,0.7
250,0.95312,0.7384
300,0.953433,0.776333
350,0.953143,0.804
400,0.95305,0.82775
450,0.953089,0.841778
500,0.95338,0.8582
