50,0.9532,0.636
100,0.9521,0.794
150,0.952133,0.84
200,0.9531,0.8595
250,0.95312,0.8736
300,0.953433,0.887667
350,0.953143,0.896
400,0.95305,0.90675
450,0.953089,0.909556
500,0.95338,0.9154
