50,0.9514,0.192
100,0.9511,0.501
150,0.952933,0.637333
200,0.9531,0.7045
250,0.95392,0.7452
300,0.9535,0.786667
350,0.954143,0.810286
400,0.95375,0.82875
450,0.953667,0.844889
500,0.95264,0.8504
