50,0.995,0.752
100,0.9957,0.796
150,0.996133,0.829333
200,0.9962,0.886
250,0.9962,0.88
300,0.996067,0.892667
350,0.996029,0.914857
400,0.996125,0.915
450,0.9962,0.929333
500,0.9964,0.938
