50,0.9532,0.388
100,0.9521,0.532
150,0.952133,0.662667
200,0.9531,0.71
250,0.95312,0.736
300,0.953433,0.76
350,0.953143,0.795429
400,0.95305,0.809
450,0.953089,0.818222
500,0.95338,0.8272
