50,0.8262,0
100,0.7742,0
150,0.776333,0.125333
200,0.77615,0.298
250,0.77752,0.3168
300,0.7774,0.314667
350,0.775943,0.348571
400,0.77585,0.359
450,0.776044,0.382222
500,0.77608,0.428
