50,0.773,0.024
100,0.7742,0.328
150,0.776333,0.369333
200,0.77615,0.454
250,0.77752,0.5136
300,0.7774,0.549333
350,0.775943,0.562286
400,0.77585,0.5845
450,0.776044,0.601778
500,0.77608,0.6176
