50,0.8328,0
100,0.7773,0
150,0.777467,0.0906667
200,0.77065,0.188
250,0.77604,0.216
300,0.7785,0.270667
350,0.7744,0.322286
400,0.77545,0.303
450,0.774711,0.296889
500,0.77374,0.3392
