50,0.995,0.792
100,0.9957,0.8
150,0.996133,0.882667
200,0.9962,0.898
250,0.9962,0.8952
300,0.996067,0.926
350,0.996029,0.925714
400,0.996125,0.946
450,0.9962,0.948444
500,0.9964,0.956
