50,0.9514,0
100,0.9511,0
150,0.952933,0.0106667
200,0.9531,0.118
250,0.95392,0.1936
300,0.9535,0.344
350,0.954143,0.451429
400,0.95375,0.506
450,0.953667,0.528889
500,0.95264,0.5088
