50,0.773,0.024
100,0.7742,0.33
150,0.776333,0.373333
200,0.77615,0.468
250,0.77752,0.524
300,0.7774,0.552
350,0.775943,0.565714
400,0.77585,0.5895
450,0.776044,0.609333
500,0.77608,0.624
