50,0.995,0.124
100,0.9957,0.426
150,0.996133,0.476
200,0.9962,0.551
250,0.9962,0.6296
300,0.996067,0.672
350,0.996029,0.701714
400,0.996125,0.7215
450,0.9962,0.737778
500,0.9964,0.7604
