50,0.9532,0
100,0.9521,0.396
150,0.952133,0.392
200,0.9531,0.502
250,0.95312,0.6416
300,0.953433,0.637333
350,0.953143,0.675429
400,0.95305,0.725
450,0.953089,0.718222
500,0.95338,0.7176
