0.01,0.013,0.01,0.021,0.019,0.015,0.025,0.022,
0.008,0.014,0.006,0.016,0.009,0.012,0.011,0.027,
0.01,0.005,0.008,0.014,0.012,0.016,0.022,0.012,
0.014,0.011,0.011,0.014,0.011,0.01,0.022,0.014,
