0.051,0.037,0.043,0.027,0.041,0.021,0.072,0.093,0.114,
0.035,0.037,0.045,0.05,0.05,0.025,0.055,0.068,0.053,
0.029,0.041,0.043,0.049,0.039,0.03,0.074,0.064,0.075,
0.027,0.027,0.03,0.046,0.028,0.038,0.069,0.059,0.068,
