1,1.29053,1.37044,1.09559,1.29432,1.09412,1.02559,1.02451,1.02354,
1,1.8393,1.84775,1.30349,1.61285,1.30154,1.19196,1.18828,1.18765,
1,2.36141,2.23442,1.48519,1.90017,1.48155,1.24184,1.24304,1.24238,
1,2.80147,2.61081,1.59958,2.21387,1.59451,1.40998,1.40858,1.40826,
