25.5174,13.5405,25.8116,27.6446,24.4066,27.8752,33.1594,29.0855,26.3884,
25.2442,14.4861,25.7939,27.1246,23.3214,27.5308,28.9235,28.9483,26.2042,
24.6922,15.5224,25.5915,27.541,22.0845,27.7401,33.2396,27.1821,26.8252,
25.8747,14.9761,25.5434,26.4984,21.8097,26.6767,27.809,29.2285,28.7177,
