50.3452,50.5825,50.2286,50.407,52.4414,50.4657,49.7269,49.6633,
50.3525,50.7081,50.3175,50.5068,51.9862,50.4973,50.5802,49.7163,
50.5412,50.6189,50.6876,50.0731,51.3592,50.0977,50.2454,49.2027,
50.3346,50.736,50.5341,50.0799,51.0547,50.1058,50.4957,48.6537,
