1,1.21714,1.22318,1.11444,1.21519,1.10372,1.06128,1.06012,
1,1.58984,1.58067,1.3774,1.5257,1.35704,1.28517,1.27098,
1,1.93813,1.88403,1.58665,1.69722,1.55473,1.36556,1.41329,
1,2.34029,2.19084,1.78998,2.01557,1.75616,1.57274,1.57724,
