0,0.0363003,0.0550506,0.0251077,0.0368044,0.0238767,0.0274907,0.0184715,0.0180515,
0,0.0680911,0.0855458,0.0557701,0.0592409,0.0551969,0.0431596,0.0351687,0.0348966,
0,0.0922643,0.117735,0.0793381,0.0803497,0.0777663,0.0589146,0.0486534,0.0494788,
0,0.117371,0.143116,0.0967301,0.0941601,0.0971962,0.0661406,0.0609172,0.0613966,
