0,0.142537,0.11953,0.117387,0.146033,0.115445,0.0946779,0.101533,
0,0.328625,0.275189,0.277903,0.315977,0.270703,0.21066,0.198994,
0,0.666154,0.408188,0.440174,0.493761,0.440533,0.349488,0.390968,
0,0.856337,0.550986,0.543374,0.630597,0.527942,0.373222,0.377266,
