0.009,0.006,0.008,0.011,0.011,0.002,0.009,0.087,
0.006,0.005,0.011,0.008,0.005,0.007,0.008,0.036,
0.01,0.007,0.005,0.007,0.003,0.01,0.015,0.026,
0.006,0.007,0.012,0.008,0.004,0.006,0.01,0.027,
0.004,0.001,0.008,0.007,0.007,0.003,0.005,0.017,
