65.5913,98.4722,83.5366,68.3259,91.1366,68.7591,76.2571,63.5092,
64.4418,98.7342,83.4511,67.5117,88.75,68.3309,90.6653,66.8106,
62.3191,100.379,83.3544,70.7007,85.913,71.0548,82.4037,68.6176,
64.4677,99.1866,83.5927,66.7764,85.7955,67.3366,90.3281,70.5309,
65.1198,99.3946,83.5927,65.3357,85.7955,65.8911,71.2603,72.1223,
