1,1.09778,1.10773,1.04128,1.13174,1.03894,1.03624,1.02422,
1,1.18837,1.19579,1.11685,1.20307,1.10756,1.09552,1.07744,
1,1.25731,1.27433,1.18587,1.26378,1.1695,1.1405,1.12335,
1,1.31058,1.34296,1.23709,1.31261,1.21781,1.18118,1.15908,
1,1.37081,1.39903,1.28216,1.35571,1.25992,1.20529,1.1938,
