9
8
7
8
5
8
8
12
8
8
8
9
8
7
7
12
4
7
3
8
2
7
11
10
8
3
7
9
8
12
3
9
8
7
10
9
10
8
5
2
4
8
8
12
8
12
7
8
12
7
7
5
8
7
9
7
10
9
8
8
12
8
4
9
10
2
8
8
12
10
5
8
5
8
8
8
3
7
8
8
9
8
8
7
8
9
7
9
8
4
8
11
9
7
8
7
9
9
8
8
8
8
9
6
8
8
8
2
9
8
11
7
8
8
8
8
7
7
8
7
8
8
8
8
5
4
8
8
5
8
8
9
8
1
9
4
8
8
3
9
9
4
7
8
10
10
8
8
11
7
7
11
7
3
8
8
8
9
9
9
8
7
8
8
8
8
8
7
2
8
8
8
8
12
12
8
11
7
8
8
9
7
9
10
3
9
8
9
9
3
9
9
8
7
2
8
8
2
7
10
12
8
6
2
9
8
4
8
8
7
4
8
8
7
4
6
8
7
7
6
9
8
2
8
8
9
9
11
8
8
8
5
8
9
8
7
7
5
9
11
3
8
8
11
8
9
9
8
8
3
8
9
8
8
8
9
10
4
8
4
3
8
5
7
9
8
9
3
8
8
11
10
9
9
8
9
9
8
10
8
9
9
8
10
8
9
4
9
7
8
6
4
9
7
12
11
7
9
8
3
7
11
7
4
9
8
9
4
2
8
8
8
8
7
12
8
9
12
7
9
7
9
4
9
5
9
7
9
8
7
10
8
4
8
9
8
11
3
7
9
8
2
9
8
8
7
7
1
9
7
11
10
4
8
9
10
8
8
5
8
11
8
5
3
9
8
8
8
8
5
7
9
8
2
7
8
8
9
7
7
9
11
6
8
8
5
8
8
8
3
3
7
9
9
8
8
8
8
7
8
8
9
9
9
11
9
9
12
8
7
4
8
6
3
8
3
9
8
8
10
9
4
12
7
7
9
8
9
4
3
10
5
7
4
11
9
8
9
9
8
8
6
10
7
8
9
8
8
5
8
9
6
8
9
9
7
10
5
8
3
12
8
8
8
10
12
8
8
8
7
8
4
8
8
8
4
4
9
8
9
8
10
2
8
8
9
8
8
7
8
5
10
9
8
13
10
8
11
8
8
8
7
7
4
5
8
8
7
9
4
9
8
2
9
7
3
7
8
11
10
12
9
2
8
8
3
8
7
9
9
3
11
8
8
8
4
3
10
12
9
9
8
4
5
7
9
8
8
8
8
2
9
8
8
8
8
9
4
8
9
8
4
5
9
9
9
9
12
4
8
8
8
8
9
8
8
8
9
8
10
8
8
8
7
9
9
7
8
8
12
10
9
9
12
9
12
8
4
8
2
8
10
5
8
2
4
7
9
8
11
4
3
8
8
6
8
8
8
8
7
8
8
4
11
10
3
4
8
9
9
8
8
8
8
4
2
8
4
7
12
8
8
8
8
4
7
8
5
8
9
6
10
12
7
4
9
8
8
11
10
8
8
3
7
8
8
7
3
8
12
1
8
8
9
3
8
3
7
6
9
8
6
9
9
1
11
8
9
9
3
4
1
11
8
7
11
4
4
7
10
8
7
8
9
8
8
8
9
12
7
8
8
8
8
9
6
3
8
10
7
9
8
8
5
2
9
8
2
1
8
4
8
8
7
3
9
5
7
9
5
4
7
8
8
9
3
9
8
8
5
7
1
8
2
9
4
7
9
5
8
3
8
13
8
7
3
7
10
4
8
5
12
8
9
8
8
8
12
7
5
9
8
7
7
7
6
5
8
11
4
3
5
5
10
10
5
4
8
12
8
8
8
7
7
6
8
8
12
7
8
8
7
8
7
8
9
8
5
5
5
8
7
9
8
1
9
8
7
8
8
10
9
5
9
5
3
8
4
8
11
8
6
9
3
8
8
8
9
3
10
9
5
9
9
10
8
8
7
8
5
5
8
7
9
12
12
7
5
8
9
8
9
8
9
9
8
7
8
9
5
10
10
8
10
7
8
11
8
8
9
8
9
8
9
9
8
3
6
8
8
5
5
9
7
7
9
9
12
6
8
8
4
9
9
9
12
8
10
8
8
10
8
7
11
8
12
8
7
9
8
9
5
7
1
8
8
8
9
8
8
9
7
8
7
10
8
9
9
1
4
9
8
4
8
8
9
8
8
8
8
8
4
9
8
8
6
9
8
8
8
8
8
8
8
8
8
9
8
8
8
10
10
9
8
8
8
8
8
5
7
7
5
8
12
8
8
12
8
5
8
