G_Assignment_Layered.R_Assignment_LCW.Grouping_Greedy,3.12,0.324962
G_Assignment_Layered.R_Assignment_LCW.Grouping_Random,3.11,0.31289
G_Assignment_Layered.R_Assignment_LSP.Grouping_Greedy,2.78,0.414246
G_Assignment_Layered.R_Assignment_LSP.Grouping_Random,2.74,0.438634
G_Assignment_Layered.R_Assignment_Random.Grouping_Greedy,2.8,0.447214
G_Assignment_Layered.R_Assignment_Random.Grouping_Random,2.8,0.4
G_Assignment_Random.R_Assignment_LCW.Grouping_Greedy,0.43,0.495076
G_Assignment_Random.R_Assignment_LCW.Grouping_Random,0.47,0.499099
G_Assignment_Random.R_Assignment_LSP.Grouping_Greedy,0.12,0.324962
G_Assignment_Random.R_Assignment_LSP.Grouping_Random,0.1,0.3
G_Assignment_Random.R_Assignment_Random.Grouping_Greedy,0.15,0.357071
G_Assignment_Random.R_Assignment_Random.Grouping_Random,0.12,0.324962
G_Assignment_Simple.R_Assignment_LCW.Grouping_Greedy,0.62,0.485386
G_Assignment_Simple.R_Assignment_LCW.Grouping_Random,0.58,0.493559
G_Assignment_Simple.R_Assignment_LSP.Grouping_Greedy,0.34,0.473709
G_Assignment_Simple.R_Assignment_LSP.Grouping_Random,0.39,0.48775
G_Assignment_Simple.R_Assignment_Random.Grouping_Greedy,0.21,0.407308
G_Assignment_Simple.R_Assignment_Random.Grouping_Random,0.38,0.485386
R_Assignment_LCW.G_Assignment_Layered.Grouping_Greedy,2.76,0.427083
R_Assignment_LCW.G_Assignment_Layered.Grouping_Random,2.64,0.48
R_Assignment_LCW.G_Assignment_Random.Grouping_Greedy,0.33,0.470213
R_Assignment_LCW.G_Assignment_Random.Grouping_Random,0.47,0.499099
R_Assignment_LCW.G_Assignment_Simple.Grouping_Greedy,0.78,0.414246
R_Assignment_LCW.G_Assignment_Simple.Grouping_Random,0.78,0.414246
R_Assignment_LSP.G_Assignment_Layered.Grouping_Greedy,3.25,0.433013
R_Assignment_LSP.G_Assignment_Layered.Grouping_Random,3.29,0.453762
R_Assignment_LSP.G_Assignment_Random.Grouping_Greedy,0.12,0.324962
R_Assignment_LSP.G_Assignment_Random.Grouping_Random,0.2,0.4
R_Assignment_LSP.G_Assignment_Simple.Grouping_Greedy,0.57,0.495076
R_Assignment_LSP.G_Assignment_Simple.Grouping_Random,0.64,0.48
R_Assignment_Random.G_Assignment_Layered.Grouping_Greedy,4.34,0.494368
R_Assignment_Random.G_Assignment_Layered.Grouping_Random,4.22,0.414246
R_Assignment_Random.G_Assignment_Random.Grouping_Greedy,0.14,0.346987
R_Assignment_Random.G_Assignment_Random.Grouping_Random,0.17,0.375633
R_Assignment_Random.G_Assignment_Simple.Grouping_Greedy,0.65,0.47697
R_Assignment_Random.G_Assignment_Simple.Grouping_Random,0.61,0.48775
