G_Assignment_Layered.R_Assignment_LCW.Grouping_Greedy,7.65575,0.0413016
G_Assignment_Layered.R_Assignment_LCW.Grouping_Random,8.3431,0.015666
G_Assignment_Layered.R_Assignment_LSP.Grouping_Greedy,6.66372,0.0410244
G_Assignment_Layered.R_Assignment_LSP.Grouping_Random,7.2832,0.0020839
G_Assignment_Layered.R_Assignment_Random.Grouping_Greedy,7.11997,0.0609396
G_Assignment_Layered.R_Assignment_Random.Grouping_Random,7.7602,0.0039978
G_Assignment_Random.R_Assignment_LCW.Grouping_Greedy,8.38563,0.0702808
G_Assignment_Random.R_Assignment_LCW.Grouping_Random,8.71557,0.00585743
G_Assignment_Random.R_Assignment_LSP.Grouping_Greedy,6.89515,0.0814052
G_Assignment_Random.R_Assignment_LSP.Grouping_Random,7.62262,0.00437871
G_Assignment_Random.R_Assignment_Random.Grouping_Greedy,7.26401,0.0852803
G_Assignment_Random.R_Assignment_Random.Grouping_Random,7.88402,0.0120685
G_Assignment_Simple.R_Assignment_LCW.Grouping_Greedy,8.41202,0.00277129
G_Assignment_Simple.R_Assignment_LCW.Grouping_Random,8.43115,0.00154866
G_Assignment_Simple.R_Assignment_LSP.Grouping_Greedy,6.69241,0.0123289
G_Assignment_Simple.R_Assignment_LSP.Grouping_Random,6.93122,0.000782571
G_Assignment_Simple.R_Assignment_Random.Grouping_Greedy,7.41249,0.0022869
G_Assignment_Simple.R_Assignment_Random.Grouping_Random,7.63991,0.015298
R_Assignment_LCW.G_Assignment_Layered.Grouping_Greedy,9.07049,0.00909503
R_Assignment_LCW.G_Assignment_Layered.Grouping_Random,9.49499,0.0370482
R_Assignment_LCW.G_Assignment_Random.Grouping_Greedy,9.37474,0.0197543
R_Assignment_LCW.G_Assignment_Random.Grouping_Random,9.39864,0.0289681
R_Assignment_LCW.G_Assignment_Simple.Grouping_Greedy,9.04856,1.42109e-14
R_Assignment_LCW.G_Assignment_Simple.Grouping_Random,9.33947,0.0328494
R_Assignment_LSP.G_Assignment_Layered.Grouping_Greedy,6.50039,0.00388045
R_Assignment_LSP.G_Assignment_Layered.Grouping_Random,6.57387,0.00152717
R_Assignment_LSP.G_Assignment_Random.Grouping_Greedy,6.50052,0.00517393
R_Assignment_LSP.G_Assignment_Random.Grouping_Random,6.50045,0.0044348
R_Assignment_LSP.G_Assignment_Simple.Grouping_Greedy,6.5,0
R_Assignment_LSP.G_Assignment_Simple.Grouping_Random,6.51934,0.00129027
R_Assignment_Random.G_Assignment_Layered.Grouping_Greedy,8.26274,0.0229123
R_Assignment_Random.G_Assignment_Layered.Grouping_Random,7.69627,0.00236889
R_Assignment_Random.G_Assignment_Random.Grouping_Greedy,7.5274,0.0153977
R_Assignment_Random.G_Assignment_Random.Grouping_Random,6.96298,0.0183211
R_Assignment_Random.G_Assignment_Simple.Grouping_Greedy,7.83795,0.0105821
R_Assignment_Random.G_Assignment_Simple.Grouping_Random,7.78714,0.00449852
