G_Assignment_Layered.R_Assignment_LCW.Grouping_Greedy,3.34,0.473709
G_Assignment_Layered.R_Assignment_LCW.Grouping_Random,3.27,0.443959
G_Assignment_Layered.R_Assignment_LSP.Grouping_Greedy,2.96,0.241661
G_Assignment_Layered.R_Assignment_LSP.Grouping_Random,2.97,0.170587
G_Assignment_Layered.R_Assignment_Random.Grouping_Greedy,2.97,0.170587
G_Assignment_Layered.R_Assignment_Random.Grouping_Random,3.02,0.198997
G_Assignment_Random.R_Assignment_LCW.Grouping_Greedy,0.43,0.495076
G_Assignment_Random.R_Assignment_LCW.Grouping_Random,0.52,0.4996
G_Assignment_Random.R_Assignment_LSP.Grouping_Greedy,0.06,0.237487
G_Assignment_Random.R_Assignment_LSP.Grouping_Random,0.08,0.271293
G_Assignment_Random.R_Assignment_Random.Grouping_Greedy,0.13,0.336303
G_Assignment_Random.R_Assignment_Random.Grouping_Random,0.15,0.357071
G_Assignment_Simple.R_Assignment_LCW.Grouping_Greedy,0.7,0.458258
G_Assignment_Simple.R_Assignment_LCW.Grouping_Random,0.6,0.489898
G_Assignment_Simple.R_Assignment_LSP.Grouping_Greedy,0.42,0.493559
G_Assignment_Simple.R_Assignment_LSP.Grouping_Random,0.3,0.458258
G_Assignment_Simple.R_Assignment_Random.Grouping_Greedy,0.29,0.453762
G_Assignment_Simple.R_Assignment_Random.Grouping_Random,0.45,0.497494
R_Assignment_LCW.G_Assignment_Layered.Grouping_Greedy,2.97,0.262869
R_Assignment_LCW.G_Assignment_Layered.Grouping_Random,2.99,0.172916
R_Assignment_LCW.G_Assignment_Random.Grouping_Greedy,0.44,0.496387
R_Assignment_LCW.G_Assignment_Random.Grouping_Random,0.46,0.498397
R_Assignment_LCW.G_Assignment_Simple.Grouping_Greedy,0.81,0.417013
R_Assignment_LCW.G_Assignment_Simple.Grouping_Random,0.79,0.407308
R_Assignment_LSP.G_Assignment_Layered.Grouping_Greedy,3.55,0.517204
R_Assignment_LSP.G_Assignment_Layered.Grouping_Random,3.57,0.552359
R_Assignment_LSP.G_Assignment_Random.Grouping_Greedy,0.13,0.336303
R_Assignment_LSP.G_Assignment_Random.Grouping_Random,0.31,0.462493
R_Assignment_LSP.G_Assignment_Simple.Grouping_Greedy,0.6,0.489898
R_Assignment_LSP.G_Assignment_Simple.Grouping_Random,0.61,0.48775
R_Assignment_Random.G_Assignment_Layered.Grouping_Greedy,4.61,0.507839
R_Assignment_Random.G_Assignment_Layered.Grouping_Random,4.66,0.494368
R_Assignment_Random.G_Assignment_Random.Grouping_Greedy,0.08,0.271293
R_Assignment_Random.G_Assignment_Random.Grouping_Random,0.27,0.443959
R_Assignment_Random.G_Assignment_Simple.Grouping_Greedy,0.57,0.495076
R_Assignment_Random.G_Assignment_Simple.Grouping_Random,0.66,0.473709
