G_Assignment_Layered.R_Assignment_LCW.Grouping_Greedy,3.05,0.217945
G_Assignment_Layered.R_Assignment_LCW.Grouping_Random,3.1,0.3
G_Assignment_Layered.R_Assignment_LSP.Grouping_Greedy,2.77,0.420833
G_Assignment_Layered.R_Assignment_LSP.Grouping_Random,2.73,0.443959
G_Assignment_Layered.R_Assignment_Random.Grouping_Greedy,2.79,0.407308
G_Assignment_Layered.R_Assignment_Random.Grouping_Random,2.87,0.642729
G_Assignment_Random.R_Assignment_LCW.Grouping_Greedy,0.54,0.498397
G_Assignment_Random.R_Assignment_LCW.Grouping_Random,0.44,0.51614
G_Assignment_Random.R_Assignment_LSP.Grouping_Greedy,0.05,0.217945
G_Assignment_Random.R_Assignment_LSP.Grouping_Random,0.07,0.255147
G_Assignment_Random.R_Assignment_Random.Grouping_Greedy,0.17,0.375633
G_Assignment_Random.R_Assignment_Random.Grouping_Random,0.18,0.384187
G_Assignment_Simple.R_Assignment_LCW.Grouping_Greedy,0.5,0.519615
G_Assignment_Simple.R_Assignment_LCW.Grouping_Random,0.7,0.458258
G_Assignment_Simple.R_Assignment_LSP.Grouping_Greedy,0.23,0.420833
G_Assignment_Simple.R_Assignment_LSP.Grouping_Random,0.43,0.495076
G_Assignment_Simple.R_Assignment_Random.Grouping_Greedy,0.31,0.462493
G_Assignment_Simple.R_Assignment_Random.Grouping_Random,0.26,0.438634
R_Assignment_LCW.G_Assignment_Layered.Grouping_Greedy,2.71,0.453762
R_Assignment_LCW.G_Assignment_Layered.Grouping_Random,2.74,0.438634
R_Assignment_LCW.G_Assignment_Random.Grouping_Greedy,0.38,0.485386
R_Assignment_LCW.G_Assignment_Random.Grouping_Random,0.37,0.482804
R_Assignment_LCW.G_Assignment_Simple.Grouping_Greedy,0.74,0.438634
R_Assignment_LCW.G_Assignment_Simple.Grouping_Random,0.8,0.4
R_Assignment_LSP.G_Assignment_Layered.Grouping_Greedy,3.21,0.407308
R_Assignment_LSP.G_Assignment_Layered.Grouping_Random,3.27,0.443959
R_Assignment_LSP.G_Assignment_Random.Grouping_Greedy,0.19,0.392301
R_Assignment_LSP.G_Assignment_Random.Grouping_Random,0.21,0.407308
R_Assignment_LSP.G_Assignment_Simple.Grouping_Greedy,0.58,0.493559
R_Assignment_LSP.G_Assignment_Simple.Grouping_Random,0.59,0.491833
R_Assignment_Random.G_Assignment_Layered.Grouping_Greedy,4.35,0.497494
R_Assignment_Random.G_Assignment_Layered.Grouping_Random,4.26,0.438634
R_Assignment_Random.G_Assignment_Random.Grouping_Greedy,0.08,0.271293
R_Assignment_Random.G_Assignment_Random.Grouping_Random,0.24,0.427083
R_Assignment_Random.G_Assignment_Simple.Grouping_Greedy,0.61,0.48775
R_Assignment_Random.G_Assignment_Simple.Grouping_Random,0.58,0.493559
