G_Assignment_Layered.R_Assignment_LCW.Grouping_Greedy,2.80981,0.0166473
G_Assignment_Layered.R_Assignment_LCW.Grouping_Random,2.9068,0.00448675
G_Assignment_Layered.R_Assignment_LSP.Grouping_Greedy,2.5681,0.00130849
G_Assignment_Layered.R_Assignment_LSP.Grouping_Random,2.78017,0.0102562
G_Assignment_Layered.R_Assignment_Random.Grouping_Greedy,2.83754,0.0338403
G_Assignment_Layered.R_Assignment_Random.Grouping_Random,3.11957,0.0308177
G_Assignment_Random.R_Assignment_LCW.Grouping_Greedy,2.98338,0.00807721
G_Assignment_Random.R_Assignment_LCW.Grouping_Random,3.12782,0.00364952
G_Assignment_Random.R_Assignment_LSP.Grouping_Greedy,2.83501,0.0161308
G_Assignment_Random.R_Assignment_LSP.Grouping_Random,2.97582,0.015659
G_Assignment_Random.R_Assignment_Random.Grouping_Greedy,3.15404,0.0305058
G_Assignment_Random.R_Assignment_Random.Grouping_Random,3.12826,0.0442465
G_Assignment_Simple.R_Assignment_LCW.Grouping_Greedy,2.36645,3.10862e-15
G_Assignment_Simple.R_Assignment_LCW.Grouping_Random,2.89944,0.00131137
G_Assignment_Simple.R_Assignment_LSP.Grouping_Greedy,2.35605,4.44089e-16
G_Assignment_Simple.R_Assignment_LSP.Grouping_Random,2.76315,0.00952345
G_Assignment_Simple.R_Assignment_Random.Grouping_Greedy,2.55306,0.00242777
G_Assignment_Simple.R_Assignment_Random.Grouping_Random,2.89418,0.00821208
R_Assignment_LCW.G_Assignment_Layered.Grouping_Greedy,2.51781,0.0013818
R_Assignment_LCW.G_Assignment_Layered.Grouping_Random,2.52982,0.00133431
R_Assignment_LCW.G_Assignment_Random.Grouping_Greedy,2.55905,0.0103877
R_Assignment_LCW.G_Assignment_Random.Grouping_Random,2.68775,0.00254717
R_Assignment_LCW.G_Assignment_Simple.Grouping_Greedy,2.95233,0.038458
R_Assignment_LCW.G_Assignment_Simple.Grouping_Random,2.76679,0.0145975
R_Assignment_LSP.G_Assignment_Layered.Grouping_Greedy,2.38281,0.0118682
R_Assignment_LSP.G_Assignment_Layered.Grouping_Random,2.44085,7.98744e-05
R_Assignment_LSP.G_Assignment_Random.Grouping_Greedy,2.53127,0.0125768
R_Assignment_LSP.G_Assignment_Random.Grouping_Random,2.54142,0.00255367
R_Assignment_LSP.G_Assignment_Simple.Grouping_Greedy,2.35591,0.00139298
R_Assignment_LSP.G_Assignment_Simple.Grouping_Random,2.51109,0.00116082
R_Assignment_Random.G_Assignment_Layered.Grouping_Greedy,2.79793,0.00153951
R_Assignment_Random.G_Assignment_Layered.Grouping_Random,2.76172,0.0201677
R_Assignment_Random.G_Assignment_Random.Grouping_Greedy,3.13056,0.0276941
R_Assignment_Random.G_Assignment_Random.Grouping_Random,2.85056,0.000447744
R_Assignment_Random.G_Assignment_Simple.Grouping_Greedy,2.89864,0.0402537
R_Assignment_Random.G_Assignment_Simple.Grouping_Random,2.72596,0.00843837
