G_Assignment_Layered.R_Assignment_LCW.Grouping_Greedy,2.64,0.5004
G_Assignment_Layered.R_Assignment_LCW.Grouping_Random,2.64,0.48
G_Assignment_Layered.R_Assignment_LSP.Grouping_Greedy,2.37,0.482804
G_Assignment_Layered.R_Assignment_LSP.Grouping_Random,2.31,0.462493
G_Assignment_Layered.R_Assignment_Random.Grouping_Greedy,2.3,0.458258
G_Assignment_Layered.R_Assignment_Random.Grouping_Random,2.39,0.48775
G_Assignment_Random.R_Assignment_LCW.Grouping_Greedy,0.43,0.495076
G_Assignment_Random.R_Assignment_LCW.Grouping_Random,0.44,0.496387
G_Assignment_Random.R_Assignment_LSP.Grouping_Greedy,0.18,0.384187
G_Assignment_Random.R_Assignment_LSP.Grouping_Random,0.06,0.237487
G_Assignment_Random.R_Assignment_Random.Grouping_Greedy,0.16,0.366606
G_Assignment_Random.R_Assignment_Random.Grouping_Random,0.14,0.346987
G_Assignment_Simple.R_Assignment_LCW.Grouping_Greedy,0.54,0.498397
G_Assignment_Simple.R_Assignment_LCW.Grouping_Random,0.6,0.489898
G_Assignment_Simple.R_Assignment_LSP.Grouping_Greedy,0.27,0.443959
G_Assignment_Simple.R_Assignment_LSP.Grouping_Random,0.27,0.443959
G_Assignment_Simple.R_Assignment_Random.Grouping_Greedy,0.33,0.470213
G_Assignment_Simple.R_Assignment_Random.Grouping_Random,0.28,0.448999
R_Assignment_LCW.G_Assignment_Layered.Grouping_Greedy,2.04,0.241661
R_Assignment_LCW.G_Assignment_Layered.Grouping_Random,1.97,0.221585
R_Assignment_LCW.G_Assignment_Random.Grouping_Greedy,0.28,0.448999
R_Assignment_LCW.G_Assignment_Random.Grouping_Random,0.32,0.466476
R_Assignment_LCW.G_Assignment_Simple.Grouping_Greedy,0.63,0.482804
R_Assignment_LCW.G_Assignment_Simple.Grouping_Random,0.62,0.485386
R_Assignment_LSP.G_Assignment_Layered.Grouping_Greedy,2.41,0.491833
R_Assignment_LSP.G_Assignment_Layered.Grouping_Random,2.33,0.470213
R_Assignment_LSP.G_Assignment_Random.Grouping_Greedy,0.21,0.407308
R_Assignment_LSP.G_Assignment_Random.Grouping_Random,0.19,0.392301
R_Assignment_LSP.G_Assignment_Simple.Grouping_Greedy,0.63,0.482804
R_Assignment_LSP.G_Assignment_Simple.Grouping_Random,0.42,0.493559
R_Assignment_Random.G_Assignment_Layered.Grouping_Greedy,3.32,0.466476
R_Assignment_Random.G_Assignment_Layered.Grouping_Random,3.22,0.414246
R_Assignment_Random.G_Assignment_Random.Grouping_Greedy,0.17,0.375633
R_Assignment_Random.G_Assignment_Random.Grouping_Random,0.26,0.438634
R_Assignment_Random.G_Assignment_Simple.Grouping_Greedy,0.68,0.466476
R_Assignment_Random.G_Assignment_Simple.Grouping_Random,0.5,0.5
