G_Assignment_Layered.R_Assignment_LCW.Grouping_Greedy,2.0114,0.00695976
G_Assignment_Layered.R_Assignment_LCW.Grouping_Random,2.21111,0.00904187
G_Assignment_Layered.R_Assignment_LSP.Grouping_Greedy,1.9115,0.00301961
G_Assignment_Layered.R_Assignment_LSP.Grouping_Random,2.33775,0.00228269
G_Assignment_Layered.R_Assignment_Random.Grouping_Greedy,2.15509,0.0272575
G_Assignment_Layered.R_Assignment_Random.Grouping_Random,2.47568,0.0079902
G_Assignment_Random.R_Assignment_LCW.Grouping_Greedy,2.47361,0.0240627
G_Assignment_Random.R_Assignment_LCW.Grouping_Random,2.69163,0.0403765
G_Assignment_Random.R_Assignment_LSP.Grouping_Greedy,2.36887,0.0236837
G_Assignment_Random.R_Assignment_LSP.Grouping_Random,2.19388,0.0186814
G_Assignment_Random.R_Assignment_Random.Grouping_Greedy,2.40556,0.0378808
G_Assignment_Random.R_Assignment_Random.Grouping_Random,2.5601,0.0413505
G_Assignment_Simple.R_Assignment_LCW.Grouping_Greedy,2.19442,0.0361827
G_Assignment_Simple.R_Assignment_LCW.Grouping_Random,2.25692,0.0311452
G_Assignment_Simple.R_Assignment_LSP.Grouping_Greedy,1.71684,0.00908018
G_Assignment_Simple.R_Assignment_LSP.Grouping_Random,1.82835,0.0168826
G_Assignment_Simple.R_Assignment_Random.Grouping_Greedy,2.02262,0.013488
G_Assignment_Simple.R_Assignment_Random.Grouping_Random,2.28651,0.00589654
R_Assignment_LCW.G_Assignment_Layered.Grouping_Greedy,2.22781,0.0513951
R_Assignment_LCW.G_Assignment_Layered.Grouping_Random,2.25066,0.0576461
R_Assignment_LCW.G_Assignment_Random.Grouping_Greedy,2.09657,0.0644497
R_Assignment_LCW.G_Assignment_Random.Grouping_Random,1.93688,0.0789538
R_Assignment_LCW.G_Assignment_Simple.Grouping_Greedy,2.07603,0.0665141
R_Assignment_LCW.G_Assignment_Simple.Grouping_Random,2.27099,0.0429973
R_Assignment_LSP.G_Assignment_Layered.Grouping_Greedy,1.625,0
R_Assignment_LSP.G_Assignment_Layered.Grouping_Random,1.93287,0.0132136
R_Assignment_LSP.G_Assignment_Random.Grouping_Greedy,1.69052,0.00517393
R_Assignment_LSP.G_Assignment_Random.Grouping_Random,1.84902,0.0130426
R_Assignment_LSP.G_Assignment_Simple.Grouping_Greedy,1.67143,3.55271e-15
R_Assignment_LSP.G_Assignment_Simple.Grouping_Random,1.80603,0.00937454
R_Assignment_Random.G_Assignment_Layered.Grouping_Greedy,2.51961,0.0179129
R_Assignment_Random.G_Assignment_Layered.Grouping_Random,2.30052,0.0123836
R_Assignment_Random.G_Assignment_Random.Grouping_Greedy,2.3974,0.00145898
R_Assignment_Random.G_Assignment_Random.Grouping_Random,2.67705,0.0103146
R_Assignment_Random.G_Assignment_Simple.Grouping_Greedy,2.26234,0.00825298
R_Assignment_Random.G_Assignment_Simple.Grouping_Random,2.45449,0.0124149
