50,0.9976,0.082
100,0.9976,0.49
150,0.996733,0.662667
200,0.9958,0.75
250,0.99592,0.8008
300,0.9962,0.832667
350,0.995771,0.862
400,0.995875,0.87025
450,0.995822,0.886222
500,0.99596,0.894
