50,0.9532,0,0.04
100,0.9521,0.4,0.06
150,0.952133,0.496,0.14
200,0.9531,0.602,0.17
250,0.95312,0.68,0.34
300,0.953433,0.748,0.32
350,0.953143,0.781714,0.38
400,0.95305,0.813,0.54
450,0.953089,0.822222,0.63
500,0.95338,0.8312,0.7
550,0.953491,0.827636,0.84
600,0.953733,0.832667,1.01
650,0.953692,0.846154,1.13
700,0.953514,0.849714,1.29
750,0.9536,0.8544,1.56
800,0.953838,0.855,1.7
850,0.953659,0.865412,1.87
900,0.953644,0.866667,2.12
950,0.953716,0.870316,2.4
1000,0.9537,0.8684,2.6
