50,0.9962,0.44
100,0.9962,0.577
150,0.996133,0.682
200,0.9958,0.739
250,0.99584,0.7816
300,0.996133,0.825
350,0.996029,0.845429
400,0.996225,0.8745
450,0.996222,0.885111
500,0.99626,0.8976
