50,0.9532,0.404,0.05
100,0.9521,0.62,0.07
150,0.952133,0.738667,0.14
200,0.9531,0.802,0.18
250,0.95312,0.8312,0.25
300,0.953433,0.842667,0.31
350,0.953143,0.852571,0.41
400,0.95305,0.863,0.5
450,0.953089,0.868,0.63
500,0.95338,0.8776,0.78
550,0.953491,0.879636,0.82
600,0.953733,0.888667,1
650,0.953692,0.895385,1.11
700,0.953514,0.901143,1.25
750,0.9536,0.906667,1.49
800,0.953838,0.9105,1.64
850,0.953659,0.916,1.85
900,0.953644,0.919556,2.01
950,0.953716,0.922526,2.13
1000,0.9537,0.9236,2.45
