50,0.995,0.696,0.02
100,0.9957,0.8,0
150,0.996133,0.8,0.04
200,0.9962,0.8,0.02
250,0.9962,0.8368,0.03
300,0.996067,0.896,0.09
350,0.996029,0.910857,0.08
400,0.996125,0.9,0.08
450,0.9962,0.903111,0.11
500,0.9964,0.9416,0.1
550,0.996309,0.942545,0.06
600,0.996483,0.933333,0.1
650,0.996569,0.928615,0.14
700,0.996586,0.952,0.11
750,0.996653,0.959467,0.09
800,0.996663,0.95,0.11
850,0.996706,0.950588,0.19
900,0.996733,0.953333,0.14
950,0.996768,0.962947,0.15
1000,0.99679,0.96,0.2
