50,0.9962,0,0
100,0.9958,0.028,0
150,0.996333,0.306667,0.02
200,0.9965,0.48,0.01
250,0.99668,0.54,0.02
300,0.996767,0.631333,0
350,0.996629,0.706286,0.02
400,0.996775,0.7325,0
450,0.996578,0.750667,0.01
500,0.99676,0.7804,0.03
550,0.996855,0.802545,0.03
600,0.996583,0.824667,0.03
650,0.996338,0.842154,0.04
700,0.996571,0.852,0.04
750,0.996787,0.852267,0.06
800,0.99655,0.86675,0.03
850,0.996647,0.872941,0.06
900,0.996689,0.878444,0.02
950,0.996474,0.889053,0.05
1000,0.99676,0.891,0.03
