50,0.995,0.8,0.13
100,0.9957,0.84,0.18
150,0.996133,0.933333,0.29
200,0.9962,0.91,0.49
250,0.9962,0.96,0.65
300,0.996067,0.935333,0.85
350,0.996029,0.971429,1.02
400,0.996125,0.952,1.32
450,0.9962,0.977778,1.49
500,0.9964,0.9632,1.78
550,0.996309,0.981818,2.09
600,0.996483,0.969,2.46
650,0.996569,0.984615,2.89
700,0.996586,0.972857,3.38
750,0.996653,0.986667,3.92
800,0.996663,0.97575,4.39
850,0.996706,0.988235,4.91
900,0.996733,0.978222,5.49
950,0.996768,0.989474,6.07
1000,0.99679,0.9802,6.83
