50,0.9532,0.4,0
100,0.9521,0.548,0.01
150,0.952133,0.64,0.02
200,0.9531,0.7,0
250,0.95312,0.7384,0.02
300,0.953433,0.776333,0.02
350,0.953143,0.804,0.04
400,0.95305,0.82775,0.05
450,0.953089,0.841778,0.02
500,0.95338,0.8582,0.02
550,0.953491,0.863636,0.04
600,0.953733,0.873833,0.01
650,0.953692,0.876308,0.05
700,0.953514,0.881286,0.04
750,0.9536,0.888667,0.06
800,0.953838,0.892875,0.06
850,0.953659,0.896824,0.04
900,0.953644,0.898222,0.09
950,0.953716,0.901368,0.05
1000,0.9537,0.9019,0.05
